city,timestamp,temperature,season
New York,2010-03-09,12.379506295770184,spring
New York,2010-03-10,6.960551787859339,spring
New York,2010-03-11,11.244708637306976,spring
New York,2010-03-12,6.807930529431982,spring
New York,2010-03-13,11.600532621895118,spring
New York,2010-03-14,16.963897312273183,spring
New York,2010-03-15,2.2393177452505686,spring
New York,2010-03-16,11.538307316651471,spring
New York,2010-03-17,6.03569131843291,spring
New York,2010-03-18,9.390673513857472,spring
New York,2010-03-19,10.453351688815998,spring
New York,2010-03-20,15.346571173744856,spring
New York,2010-03-21,7.575069390472359,spring
New York,2010-03-22,8.519446516543624,spring
New York,2010-03-23,11.853926348784173,spring
New York,2010-03-24,11.898988552345843,spring
New York,2010-03-25,10.881168983181997,spring
New York,2010-03-26,11.416372450926387,spring
New York,2010-03-27,5.64933794683833,spring
New York,2010-03-28,18.73458566635135,spring
New York,2010-03-29,16.356741580592704,spring
New York,2010-03-30,15.457011185230296,spring
New York,2010-03-31,25.148653610877993,spring
New York,2010-04-01,6.633763773570186,spring
New York,2010-04-02,6.21939391381687,spring
New York,2010-04-03,11.748638160108012,spring
New York,2010-04-04,10.878569110683884,spring
New York,2010-04-05,12.862820807506175,spring
New York,2010-04-06,9.583967423493648,spring
New York,2010-04-07,10.11032166694854,spring
New York,2010-04-08,13.531445758497775,spring
New York,2010-04-09,10.142465680112881,spring
New York,2010-04-10,1.444824922402768,spring
New York,2010-04-11,13.786075088823095,spring
New York,2010-04-12,5.377854467338855,spring
New York,2010-04-13,7.489750257203884,spring
New York,2010-04-14,10.244315253776747,spring
New York,2010-04-15,8.706909169925096,spring
New York,2010-04-16,3.243206578005787,spring
New York,2010-04-17,14.727362886082851,spring
New York,2010-04-18,15.93011295037705,spring
New York,2010-04-19,8.943373523732598,spring
New York,2010-04-20,0.6136090580038545,spring
New York,2010-04-21,7.034697751611467,spring
New York,2010-04-22,7.816804719316771,spring
New York,2010-04-23,10.762006348470518,spring
New York,2010-04-24,12.868857041637927,spring
New York,2010-04-25,1.5227919991604857,spring
New York,2010-04-26,8.181068460848463,spring
New York,2010-04-27,6.647015846885265,spring
New York,2010-04-28,6.778614838097683,spring
New York,2010-04-29,9.28585725504163,spring
New York,2010-04-30,2.6231904644624464,spring
New York,2010-05-01,17.682806055855707,spring
New York,2010-05-02,8.154327513591827,spring
New York,2010-05-03,17.73787913089746,spring
New York,2010-05-04,16.80052390623399,spring
New York,2010-05-05,8.181045312213689,spring
New York,2010-05-06,11.592285967375219,spring
New York,2010-05-07,14.424721639581996,spring
New York,2010-05-08,12.111925923892645,spring
New York,2010-05-09,10.371027162038104,spring
New York,2010-05-10,9.017864810235231,spring
New York,2010-05-11,8.943452473513338,spring
New York,2010-05-12,11.986291725731586,spring
New York,2010-05-13,3.468929276462661,spring
New York,2010-05-14,8.104879585012283,spring
New York,2010-05-15,7.919925527699833,spring
New York,2010-05-16,8.16045350338146,spring
New York,2010-05-17,11.742265501338228,spring
New York,2010-05-18,15.318324468578695,spring
New York,2010-05-19,5.152484993755153,spring
New York,2010-05-20,0.5512645220512784,spring
New York,2010-05-21,7.479964254461017,spring
New York,2010-05-22,4.531859369716984,spring
New York,2010-05-23,9.540881953693702,spring
New York,2010-05-24,6.385047542322089,spring
New York,2010-05-25,4.740492063433858,spring
New York,2010-05-26,9.07442147633317,spring
New York,2010-05-27,16.59973869552969,spring
New York,2010-05-28,13.810820777953273,spring
New York,2010-05-29,18.78525894521768,spring
New York,2010-05-30,6.409294821073962,spring
New York,2010-05-31,10.520484091304859,spring
New York,2010-06-01,26.784413166362235,summer
New York,2010-06-02,25.95642956914159,summer
New York,2010-06-03,20.294734856779453,summer
New York,2010-06-04,20.749425005627476,summer
New York,2010-06-05,27.961284416674133,summer
New York,2010-06-06,21.011498558145675,summer
New York,2010-06-07,32.28884253591599,summer
New York,2010-06-08,19.728948348846135,summer
New York,2010-06-09,28.054998627952315,summer
New York,2010-06-10,19.12769229821763,summer
New York,2010-06-11,29.19077872731199,summer
New York,2010-06-12,25.500061244138124,summer
New York,2010-06-13,41.61385475315285,summer
New York,2010-06-14,12.248190656776393,summer
New York,2010-06-15,27.727477591100055,summer
New York,2010-06-16,26.531781191853856,summer
New York,2010-06-17,23.768986998150545,summer
New York,2010-06-18,22.72231221065587,summer
New York,2010-06-19,18.93832766013802,summer
New York,2010-06-20,28.431670011216163,summer
New York,2010-06-21,28.018158472510617,summer
New York,2010-06-22,21.159515964294165,summer
New York,2010-06-23,18.969726975333455,summer
New York,2010-06-24,22.716488731557952,summer
New York,2010-06-25,26.10009360456057,summer
New York,2010-06-26,29.133174910872683,summer
New York,2010-06-27,26.37726450578061,summer
New York,2010-06-28,27.366889928965556,summer
New York,2010-06-29,32.183170998821026,summer
New York,2010-06-30,23.074601007438094,summer
New York,2010-07-01,25.010579719558976,summer
New York,2010-07-02,30.727251809185823,summer
New York,2010-07-03,31.408142776908583,summer
New York,2010-07-04,21.43254060746926,summer
New York,2010-07-05,35.03978674267465,summer
New York,2010-07-06,23.162358589211188,summer
New York,2010-07-07,26.364718808565563,summer
New York,2010-07-08,20.169957555240998,summer
New York,2010-07-09,23.56666424352655,summer
New York,2010-07-10,27.329819657202854,summer
New York,2010-07-11,23.39503018466063,summer
New York,2010-07-12,28.33778274537499,summer
New York,2010-07-13,27.293443904310354,summer
New York,2010-07-14,34.27197362840349,summer
New York,2010-07-15,21.851913624173555,summer
New York,2010-07-16,22.572394144624944,summer
New York,2010-07-17,38.9217236927015,summer
New York,2010-07-18,24.278470500184156,summer
New York,2010-07-19,26.524559120330117,summer
New York,2010-07-20,22.686307999712202,summer
New York,2010-07-21,23.713759535973665,summer
New York,2010-07-22,27.491244300493676,summer
New York,2010-07-23,20.34591041940785,summer
New York,2010-07-24,29.14587773661856,summer
New York,2010-07-25,23.664528335298666,summer
New York,2010-07-26,27.75516306757835,summer
New York,2010-07-27,35.47163289245454,summer
New York,2010-07-28,23.078297858188822,summer
New York,2010-07-29,23.74701519689443,summer
New York,2010-07-30,22.689889898271,summer
New York,2010-07-31,30.00426122251012,summer
New York,2010-08-01,20.899072057322364,summer
New York,2010-08-02,28.75138257275703,summer
New York,2010-08-03,24.110609235902622,summer
New York,2010-08-04,25.030575365149616,summer
New York,2010-08-05,27.58979670300242,summer
New York,2010-08-06,31.4240975521466,summer
New York,2010-08-07,30.8137757917752,summer
New York,2010-08-08,25.718115592124896,summer
New York,2010-08-09,17.3165020113465,summer
New York,2010-08-10,24.376776335390204,summer
New York,2010-08-11,19.424086640934107,summer
New York,2010-08-12,23.41750142746361,summer
New York,2010-08-13,31.096034935760873,summer
New York,2010-08-14,29.915530140561735,summer
New York,2010-08-15,24.07727021181503,summer
New York,2010-08-16,30.94150760221387,summer
New York,2010-08-17,27.805036657469564,summer
New York,2010-08-18,21.71949936299166,summer
New York,2010-08-19,24.113830965770145,summer
New York,2010-08-20,22.908089305744873,summer
New York,2010-08-21,16.94955096125874,summer
New York,2010-08-22,29.790120301045626,summer
New York,2010-08-23,24.373617120302892,summer
New York,2010-08-24,20.85685289718814,summer
New York,2010-08-25,29.31742980802288,summer
New York,2010-08-26,27.168995280976027,summer
New York,2010-08-27,22.7239968040159,summer
New York,2010-08-28,23.00683381232991,summer
New York,2010-08-29,24.06807270190381,summer
New York,2010-08-30,27.110794510327075,summer
New York,2010-08-31,23.313857692933237,summer
New York,2010-09-01,17.500015988361785,autumn
New York,2010-09-02,17.552644912064196,autumn
New York,2010-09-03,15.861838014728873,autumn
New York,2010-09-04,17.30028036107337,autumn
New York,2010-09-05,1.8202430967934227,autumn
New York,2010-09-06,13.694850276244946,autumn
New York,2010-09-07,13.276487013580468,autumn
New York,2010-09-08,22.232800160085304,autumn
New York,2010-09-09,16.161524719010846,autumn
New York,2010-09-10,11.28611079414008,autumn
New York,2010-09-11,13.689677175392974,autumn
New York,2010-09-12,14.391010035204975,autumn
New York,2010-09-13,15.558460526822103,autumn
New York,2010-09-14,10.925294809652375,autumn
New York,2010-09-15,8.20341833542157,autumn
New York,2010-09-16,23.185285801894256,autumn
New York,2010-09-17,10.884102852776325,autumn
New York,2010-09-18,10.77588272534949,autumn
New York,2010-09-19,20.507285992614708,autumn
New York,2010-09-20,12.736396775961074,autumn
New York,2010-09-21,23.560067181864085,autumn
New York,2010-09-22,17.939595757293233,autumn
New York,2010-09-23,20.573488838856,autumn
New York,2010-09-24,13.799796078278664,autumn
New York,2010-09-25,20.460881837215297,autumn
New York,2010-09-26,7.691946411317602,autumn
New York,2010-09-27,10.92546220670162,autumn
New York,2010-09-28,19.63298536726557,autumn
New York,2010-09-29,11.707813238167695,autumn
New York,2010-09-30,12.03923622687752,autumn
New York,2010-10-01,10.725392027343812,autumn
New York,2010-10-02,9.60999310499664,autumn
New York,2010-10-03,15.230381515178847,autumn
New York,2010-10-04,17.620582491883926,autumn
New York,2010-10-05,17.761295557406513,autumn
New York,2010-10-06,14.035934163982466,autumn
New York,2010-10-07,6.874123609958518,autumn
New York,2010-10-08,18.86211744188315,autumn
New York,2010-10-09,17.320591579801427,autumn
New York,2010-10-10,19.411872793630494,autumn
New York,2010-10-11,6.389906244123537,autumn
New York,2010-10-12,4.227829898274017,autumn
New York,2010-10-13,9.656811676480316,autumn
New York,2010-10-14,29.225945657522256,autumn
New York,2010-10-15,22.09346826186857,autumn
New York,2010-10-16,20.428974481061733,autumn
New York,2010-10-17,14.940352954587164,autumn
New York,2010-10-18,8.721724514705521,autumn
New York,2010-10-19,15.71167855601888,autumn
New York,2010-10-20,19.98449306959487,autumn
New York,2010-10-21,15.642071166414675,autumn
New York,2010-10-22,8.311345906887162,autumn
New York,2010-10-23,8.135440372118115,autumn
New York,2010-10-24,14.56067480505686,autumn
New York,2010-10-25,12.811927258877038,autumn
New York,2010-10-26,17.356286514227993,autumn
New York,2010-10-27,17.99481751819882,autumn
New York,2010-10-28,14.509791727112635,autumn
New York,2010-10-29,12.411373321217045,autumn
New York,2010-10-30,17.079185135727748,autumn
New York,2010-10-31,14.082027904701656,autumn
New York,2010-11-01,17.441290392548147,autumn
New York,2010-11-02,17.298779126184655,autumn
New York,2010-11-03,13.178439675226885,autumn
New York,2010-11-04,9.321651569722778,autumn
New York,2010-11-05,10.996429350481616,autumn
New York,2010-11-06,13.849824501516942,autumn
New York,2010-11-07,7.162013634114316,autumn
New York,2010-11-08,12.357821169693642,autumn
New York,2010-11-09,14.004795198732502,autumn
New York,2010-11-10,10.02321568604259,autumn
New York,2010-11-11,7.2395597594636785,autumn
New York,2010-11-12,16.723993119474535,autumn
New York,2010-11-13,13.86429098120605,autumn
New York,2010-11-14,8.433224141363045,autumn
New York,2010-11-15,9.163821330732596,autumn
New York,2010-11-16,8.984225619948898,autumn
New York,2010-11-17,17.079845578873663,autumn
New York,2010-11-18,12.657511645012592,autumn
New York,2010-11-19,12.777916706963246,autumn
New York,2010-11-20,2.854403634391849,autumn
New York,2010-11-21,14.718072314373787,autumn
New York,2010-11-22,7.68096983506728,autumn
New York,2010-11-23,14.108583602017827,autumn
New York,2010-11-24,14.310689831630171,autumn
New York,2010-11-25,14.945913467187085,autumn
New York,2010-11-26,20.493516820705977,autumn
New York,2010-11-27,9.348705984646658,autumn
New York,2010-11-28,14.770833992250454,autumn
New York,2010-11-29,10.458592025944172,autumn
New York,2010-11-30,11.778160978897859,autumn
New York,2010-12-01,2.6415362972440732,winter
New York,2010-12-02,-5.825745901167544,winter
New York,2010-12-03,1.0585463265066155,winter
New York,2010-12-04,3.482517585522208,winter
New York,2010-12-05,0.6185498071318795,winter
New York,2010-12-06,3.1714240016553235,winter
New York,2010-12-07,-6.158645275638835,winter
New York,2010-12-08,6.092514385057113,winter
New York,2010-12-09,-0.953258786679752,winter
New York,2010-12-10,6.249946529692327,winter
New York,2010-12-11,3.968969806132484,winter
New York,2010-12-12,9.544824442691578,winter
New York,2010-12-13,0.10405349611368277,winter
New York,2010-12-14,-3.9703934182919687,winter
New York,2010-12-15,-2.43359361142603,winter
New York,2010-12-16,5.182786297670311,winter
New York,2010-12-17,1.9521887583477486,winter
New York,2010-12-18,7.29607862988014,winter
New York,2010-12-19,-5.1704060927938045,winter
New York,2010-12-20,6.204911940443395,winter
New York,2010-12-21,-1.364812574991563,winter
New York,2010-12-22,-6.005057792590446,winter
New York,2010-12-23,-4.314799584100221,winter
New York,2010-12-24,-3.853377543798601,winter
New York,2010-12-25,2.20879806210592,winter
New York,2010-12-26,-5.949871959029728,winter
New York,2010-12-27,0.8238409078300959,winter
New York,2010-12-28,-2.6178840377234573,winter
New York,2010-12-29,2.3671459905176153,winter
New York,2010-12-30,2.5529112003894667,winter
New York,2010-12-31,-10.651307986714524,winter
New York,2011-01-01,-0.532292605896336,winter
New York,2011-01-02,5.35652000712092,winter
New York,2011-01-03,0.24388541790830426,winter
New York,2011-01-04,2.019228973570923,winter
New York,2011-01-05,2.924157405735899,winter
New York,2011-01-06,0.1848237155646691,winter
New York,2011-01-07,1.1382869032984197,winter
New York,2011-01-08,4.717284954025795,winter
New York,2011-01-09,0.9093325571566329,winter
New York,2011-01-10,8.701865420634565,winter
New York,2011-01-11,6.674687739728627,winter
New York,2011-01-12,7.322461157515087,winter
New York,2011-01-13,2.509327502906798,winter
New York,2011-01-14,6.89445195096102,winter
New York,2011-01-15,7.405580459773398,winter
New York,2011-01-16,-0.13327598362331525,winter
New York,2011-01-17,-2.4892491385461875,winter
New York,2011-01-18,-4.897790659550195,winter
New York,2011-01-19,1.8991887467364768,winter
New York,2011-01-20,-18.713285362284992,winter
New York,2011-01-21,-3.0744169952169287,winter
New York,2011-01-22,-0.42943504731746995,winter
New York,2011-01-23,-2.1314320675087086,winter
New York,2011-01-24,3.158773441944417,winter
New York,2011-01-25,2.9442308072790224,winter
New York,2011-01-26,11.170973051220631,winter
New York,2011-01-27,-0.412574633283049,winter
New York,2011-01-28,0.08666849926272203,winter
New York,2011-01-29,0.48786037970025403,winter
New York,2011-01-30,4.6884422662781216,winter
New York,2011-01-31,0.8174991669767678,winter
New York,2011-02-01,-7.090571641157051,winter
New York,2011-02-02,0.8125303189968496,winter
New York,2011-02-03,-3.0652144746901766,winter
New York,2011-02-04,-4.20949688208368,winter
New York,2011-02-05,-5.442243229964756,winter
New York,2011-02-06,1.642158143716458,winter
New York,2011-02-07,5.068566621889959,winter
New York,2011-02-08,-6.94252036537267,winter
New York,2011-02-09,-2.597215316780361,winter
New York,2011-02-10,-1.5786706163398518,winter
New York,2011-02-11,4.479514132253801,winter
New York,2011-02-12,12.338857481762314,winter
New York,2011-02-13,3.9983568457388814,winter
New York,2011-02-14,-2.1745416860003726,winter
New York,2011-02-15,1.1532571435505528,winter
New York,2011-02-16,0.8657538956485817,winter
New York,2011-02-17,4.500681694524513,winter
New York,2011-02-18,-2.989690686636495,winter
New York,2011-02-19,-0.004043911932319332,winter
New York,2011-02-20,-7.60689455195606,winter
New York,2011-02-21,-3.433081018408725,winter
New York,2011-02-22,-5.579342841814077,winter
New York,2011-02-23,0.23903101180380498,winter
New York,2011-02-24,0.006752016152223819,winter
New York,2011-02-25,-2.2740960832403503,winter
New York,2011-02-26,0.49801365088561667,winter
New York,2011-02-27,1.6259896836478906,winter
New York,2011-02-28,-3.911273232594924,winter
New York,2011-03-01,11.638241841714718,spring
New York,2011-03-02,12.300683985730299,spring
New York,2011-03-03,10.373171847401055,spring
New York,2011-03-04,14.276815828652161,spring
New York,2011-03-05,7.139443956529918,spring
New York,2011-03-06,13.759323255462618,spring
New York,2011-03-07,12.863688490456973,spring
New York,2011-03-08,5.8462888507186985,spring
New York,2011-03-09,3.3813926857025987,spring
New York,2011-03-10,10.497292745589151,spring
New York,2011-03-11,15.241315111820573,spring
New York,2011-03-12,4.367037999044649,spring
New York,2011-03-13,5.5614783499846085,spring
New York,2011-03-14,14.050833553545484,spring
New York,2011-03-15,11.285678933950633,spring
New York,2011-03-16,18.883181933196877,spring
New York,2011-03-17,12.657518909144567,spring
New York,2011-03-18,2.026591720473979,spring
New York,2011-03-19,12.463211911037835,spring
New York,2011-03-20,1.4635503885903933,spring
New York,2011-03-21,11.152013632612142,spring
New York,2011-03-22,3.93071281582961,spring
New York,2011-03-23,9.281913708054805,spring
New York,2011-03-24,2.298791733723059,spring
New York,2011-03-25,5.470940746925806,spring
New York,2011-03-26,2.390874144641515,spring
New York,2011-03-27,5.639662368664264,spring
New York,2011-03-28,10.12654780482274,spring
New York,2011-03-29,16.218673220639754,spring
New York,2011-03-30,15.69283119329332,spring
New York,2011-03-31,6.565522173607304,spring
New York,2011-04-01,14.599912322319534,spring
New York,2011-04-02,13.02754996480634,spring
New York,2011-04-03,12.83874136600177,spring
New York,2011-04-04,16.26543868180553,spring
New York,2011-04-05,3.024826936699019,spring
New York,2011-04-06,9.228562469125277,spring
New York,2011-04-07,12.582701704965498,spring
New York,2011-04-08,9.638241543770992,spring
New York,2011-04-09,12.24600493019814,spring
New York,2011-04-10,8.679865787075773,spring
New York,2011-04-11,3.3690031610690774,spring
New York,2011-04-12,4.975033156162674,spring
New York,2011-04-13,11.859972190158057,spring
New York,2011-04-14,3.0936008240220536,spring
New York,2011-04-15,17.181427506305795,spring
New York,2011-04-16,9.30530651784503,spring
New York,2011-04-17,17.07746207160505,spring
New York,2011-04-18,9.502783485418492,spring
New York,2011-04-19,16.725680202384932,spring
New York,2011-04-20,8.683490079517815,spring
New York,2011-04-21,7.266025169329108,spring
New York,2011-04-22,15.894049966670297,spring
New York,2011-04-23,7.032254272596656,spring
New York,2011-04-24,5.065001005879399,spring
New York,2011-04-25,21.493032069995355,spring
New York,2011-04-26,6.532719327032618,spring
New York,2011-04-27,17.40878160332627,spring
New York,2011-04-28,11.37305903791013,spring
New York,2011-04-29,10.930944240163607,spring
New York,2011-04-30,11.939821995155413,spring
New York,2011-05-01,10.590313727868471,spring
New York,2011-05-02,5.942966429136693,spring
New York,2011-05-03,6.170178593812443,spring
New York,2011-05-04,11.350067724596324,spring
New York,2011-05-05,2.916649620099693,spring
New York,2011-05-06,1.2259794199600158,spring
New York,2011-05-07,7.6201443132293845,spring
New York,2011-05-08,1.7326668456363805,spring
New York,2011-05-09,7.019549323932968,spring
New York,2011-05-10,16.540514850158722,spring
New York,2011-05-11,12.297429526274993,spring
New York,2011-05-12,8.296517294177116,spring
New York,2011-05-13,4.814481784119243,spring
New York,2011-05-14,18.150546822492963,spring
New York,2011-05-15,8.942513379518655,spring
New York,2011-05-16,5.326782822992975,spring
New York,2011-05-17,10.862067398583568,spring
New York,2011-05-18,-0.40754671659064456,spring
New York,2011-05-19,12.73149092786977,spring
New York,2011-05-20,6.171309626987871,spring
New York,2011-05-21,5.155431730670257,spring
New York,2011-05-22,17.971237670160193,spring
New York,2011-05-23,12.933138932466608,spring
New York,2011-05-24,18.06393861806935,spring
New York,2011-05-25,7.192233522408397,spring
New York,2011-05-26,11.591686328148803,spring
New York,2011-05-27,7.936959332116314,spring
New York,2011-05-28,8.017264503798588,spring
New York,2011-05-29,12.203704613200202,spring
New York,2011-05-30,7.688793283118802,spring
New York,2011-05-31,8.817645821891464,spring
New York,2011-06-01,21.833050038484348,summer
New York,2011-06-02,24.154326536502804,summer
New York,2011-06-03,23.850104205941093,summer
New York,2011-06-04,27.617475844144128,summer
New York,2011-06-05,37.003455462116335,summer
New York,2011-06-06,29.391069795590063,summer
New York,2011-06-07,22.312653150350137,summer
New York,2011-06-08,33.506277461770125,summer
New York,2011-06-09,18.80525462657478,summer
New York,2011-06-10,20.606585414656813,summer
New York,2011-06-11,25.56460107906235,summer
New York,2011-06-12,22.815052886676703,summer
New York,2011-06-13,30.732393109616297,summer
New York,2011-06-14,23.651819534833397,summer
New York,2011-06-15,17.116360311565387,summer
New York,2011-06-16,24.752204180822325,summer
New York,2011-06-17,22.78160454490049,summer
New York,2011-06-18,24.86675177568551,summer
New York,2011-06-19,37.683477845472794,summer
New York,2011-06-20,21.403570153493106,summer
New York,2011-06-21,18.328599412900743,summer
New York,2011-06-22,35.519686404968674,summer
New York,2011-06-23,38.0151404786189,summer
New York,2011-06-24,27.74605356080243,summer
New York,2011-06-25,23.111643116815276,summer
New York,2011-06-26,18.972842992689948,summer
New York,2011-06-27,38.85074201290283,summer
New York,2011-06-28,27.879634132445716,summer
New York,2011-06-29,21.599743990352138,summer
New York,2011-06-30,25.333283092436147,summer
New York,2011-07-01,27.12296399666952,summer
New York,2011-07-02,29.22935360179634,summer
New York,2011-07-03,23.521297033136626,summer
New York,2011-07-04,25.59080307459308,summer
New York,2011-07-05,27.01797003043479,summer
New York,2011-07-06,30.622659270890665,summer
New York,2011-07-07,22.467301218441715,summer
New York,2011-07-08,9.626370979861552,summer
New York,2011-07-09,26.869169342359736,summer
New York,2011-07-10,22.845217886947616,summer
New York,2011-07-11,24.533725276247917,summer
New York,2011-07-12,20.098994551019533,summer
New York,2011-07-13,26.21249538168999,summer
New York,2011-07-14,25.301994030685464,summer
New York,2011-07-15,26.32995220524307,summer
New York,2011-07-16,25.08004321166026,summer
New York,2011-07-17,20.3235823293808,summer
New York,2011-07-18,22.47799741418337,summer
New York,2011-07-19,31.521947462497174,summer
New York,2011-07-20,24.360240343335796,summer
New York,2011-07-21,22.516890068132206,summer
New York,2011-07-22,21.304484440343007,summer
New York,2011-07-23,25.722348370986847,summer
New York,2011-07-24,30.78381157313944,summer
New York,2011-07-25,19.257784499945174,summer
New York,2011-07-26,21.086762940919595,summer
New York,2011-07-27,16.137245224589158,summer
New York,2011-07-28,22.386020450823665,summer
New York,2011-07-29,23.111213695065707,summer
New York,2011-07-30,24.791859041776014,summer
New York,2011-07-31,23.08823407192245,summer
New York,2011-08-01,26.593025754561445,summer
New York,2011-08-02,20.866838324173912,summer
New York,2011-08-03,29.714273251126265,summer
New York,2011-08-04,20.86873573702725,summer
New York,2011-08-05,22.337018378411265,summer
New York,2011-08-06,27.12101068237762,summer
New York,2011-08-07,24.568345597185616,summer
New York,2011-08-08,17.4364548070949,summer
New York,2011-08-09,17.66659004876938,summer
New York,2011-08-10,20.978624290347767,summer
New York,2011-08-11,23.25836042097212,summer
New York,2011-08-12,19.326552230954228,summer
New York,2011-08-13,26.278106492735226,summer
New York,2011-08-14,26.81938864967843,summer
New York,2011-08-15,25.002272553643213,summer
New York,2011-08-16,23.465147391828836,summer
New York,2011-08-17,21.212233567793593,summer
New York,2011-08-18,21.566296187056043,summer
New York,2011-08-19,30.663501574110796,summer
New York,2011-08-20,27.90773950854157,summer
New York,2011-08-21,22.772164407620835,summer
New York,2011-08-22,27.56164614395502,summer
New York,2011-08-23,25.415635436391746,summer
New York,2011-08-24,26.290960445048118,summer
New York,2011-08-25,24.909143315186743,summer
New York,2011-08-26,31.79855563054361,summer
New York,2011-08-27,24.27087857967934,summer
New York,2011-08-28,26.346488775812656,summer
New York,2011-08-29,18.37319971066353,summer
New York,2011-08-30,21.283026362374883,summer
New York,2011-08-31,15.689824336385833,summer
New York,2011-09-01,14.28217624618816,autumn
New York,2011-09-02,7.765967254590622,autumn
New York,2011-09-03,8.040822586964964,autumn
New York,2011-09-04,18.272225719154918,autumn
New York,2011-09-05,5.906974763386232,autumn
New York,2011-09-06,18.260892112326744,autumn
New York,2011-09-07,10.103856975164305,autumn
New York,2011-09-08,8.33596647418624,autumn
New York,2011-09-09,17.552128844213776,autumn
New York,2011-09-10,17.608670891553956,autumn
New York,2011-09-11,15.698442542450643,autumn
New York,2011-09-12,16.16634063032271,autumn
New York,2011-09-13,23.86261970017921,autumn
New York,2011-09-14,17.283932536136245,autumn
New York,2011-09-15,18.02585433960958,autumn
New York,2011-09-16,4.663344954492352,autumn
New York,2011-09-17,5.755873547027017,autumn
New York,2011-09-18,24.090755844083137,autumn
New York,2011-09-19,29.60764913619601,autumn
New York,2011-09-20,14.057973910256155,autumn
New York,2011-09-21,21.502063406151784,autumn
New York,2011-09-22,20.793687205768403,autumn
New York,2011-09-23,14.275697125454611,autumn
New York,2011-09-24,16.106601287169475,autumn
New York,2011-09-25,11.484807802453508,autumn
New York,2011-09-26,6.4189814933208975,autumn
New York,2011-09-27,14.43092784687678,autumn
New York,2011-09-28,2.593899926925708,autumn
New York,2011-09-29,11.945913612569486,autumn
New York,2011-09-30,18.777703881209806,autumn
New York,2011-10-01,17.20493642263885,autumn
New York,2011-10-02,22.292438150783635,autumn
New York,2011-10-03,20.699446840737735,autumn
New York,2011-10-04,9.76909703179441,autumn
New York,2011-10-05,9.935310295573533,autumn
New York,2011-10-06,7.461761536096655,autumn
New York,2011-10-07,14.829995539499349,autumn
New York,2011-10-08,20.579732846125435,autumn
New York,2011-10-09,14.974395976817137,autumn
New York,2011-10-10,14.193733197695138,autumn
New York,2011-10-11,24.39814549383587,autumn
New York,2011-10-12,24.83651892271109,autumn
New York,2011-10-13,18.88962366626868,autumn
